time_sec,marker_id,signal_name,trial_num,accepted,duration_sec
12.629,15,left_jaw,1,True,2.0
17.428,15,left_jaw,2,True,2.0
22.229,15,left_jaw,3,True,2.0
26.925,15,left_jaw,4,True,2.0
31.625,15,left_jaw,5,True,2.0
36.839,15,left_jaw,6,True,2.0
41.533,15,left_jaw,7,True,2.0
46.281,15,left_jaw,8,True,2.0
51.546,15,left_jaw,9,True,2.0
56.353,15,left_jaw,10,True,2.0
61.62,15,left_jaw,11,True,2.0
66.473,15,left_jaw,12,True,2.0
71.225,15,left_jaw,13,True,2.0
76.028,15,left_jaw,14,True,2.0
81.197,15,left_jaw,15,True,2.0
86.465,15,left_jaw,16,True,2.0
91.887,15,left_jaw,17,True,2.0
96.686,15,left_jaw,18,True,2.0
102.002,15,left_jaw,19,True,2.0
107.266,15,left_jaw,20,True,2.0
