time_sec,marker_id,signal_name,trial_num,accepted,duration_sec
3.583,3,triple_blink,1,True,2.0
9.197,3,triple_blink,2,True,2.0
14.777,3,triple_blink,3,True,2.0
20.324,3,triple_blink,4,True,2.0
25.869,3,triple_blink,5,True,2.0
31.415,3,triple_blink,6,True,2.0
36.96,3,triple_blink,7,True,2.0
42.506,3,triple_blink,8,True,2.0
48.05,3,triple_blink,9,True,2.0
53.676,3,triple_blink,10,True,2.0
59.289,3,triple_blink,11,True,2.0
64.899,3,triple_blink,12,True,2.0
70.51,3,triple_blink,13,True,2.0
76.12,3,triple_blink,14,True,2.0
81.732,3,triple_blink,15,True,2.0
87.341,3,triple_blink,16,True,2.0
92.955,3,triple_blink,17,True,2.0
98.567,3,triple_blink,18,True,2.0
104.179,3,triple_blink,19,True,2.0
109.801,3,triple_blink,20,True,2.0
115.343,3,triple_blink,21,True,2.0
120.885,3,triple_blink,22,True,2.0
126.477,3,triple_blink,23,True,2.0
132.021,3,triple_blink,24,True,2.0
137.6,3,triple_blink,25,True,2.0
143.217,3,triple_blink,26,True,2.0
148.828,3,triple_blink,27,True,2.0
154.443,3,triple_blink,28,True,2.0
159.983,3,triple_blink,29,True,2.0
165.528,3,triple_blink,30,True,2.0
171.073,3,triple_blink,31,True,2.0
176.615,3,triple_blink,32,True,2.0
182.159,3,triple_blink,33,True,2.0
187.748,3,triple_blink,34,True,2.0
193.292,3,triple_blink,35,True,2.0
198.839,3,triple_blink,36,True,2.0
204.382,3,triple_blink,37,True,2.0
209.924,3,triple_blink,38,True,2.0
215.467,3,triple_blink,39,True,2.0
221.008,3,triple_blink,40,True,2.0
226.555,3,triple_blink,41,True,2.0
232.098,3,triple_blink,42,True,2.0
237.643,3,triple_blink,43,True,2.0
243.181,3,triple_blink,44,True,2.0
248.771,3,triple_blink,45,True,2.0
254.315,3,triple_blink,46,True,2.0
259.857,3,triple_blink,47,True,2.0
265.401,3,triple_blink,48,True,2.0
270.941,3,triple_blink,49,True,2.0
276.481,3,triple_blink,50,True,2.0
