time_sec,marker_id,signal_name,trial_num,accepted,duration_sec
2.618,4,jaw_clench_both,1,True,2.0
6.685,4,jaw_clench_both,2,True,2.0
10.758,4,jaw_clench_both,3,True,2.0
14.83,4,jaw_clench_both,4,True,2.0
18.897,4,jaw_clench_both,5,True,2.0
22.963,4,jaw_clench_both,6,True,2.0
27.037,4,jaw_clench_both,7,True,2.0
31.115,4,jaw_clench_both,8,True,2.0
35.19,4,jaw_clench_both,9,True,2.0
39.264,4,jaw_clench_both,10,True,2.0
43.337,4,jaw_clench_both,11,True,2.0
47.408,4,jaw_clench_both,12,True,2.0
51.476,4,jaw_clench_both,13,True,2.0
55.55,4,jaw_clench_both,14,True,2.0
59.627,4,jaw_clench_both,15,True,2.0
63.699,4,jaw_clench_both,16,True,2.0
67.774,4,jaw_clench_both,17,True,2.0
71.846,4,jaw_clench_both,18,True,2.0
75.921,4,jaw_clench_both,19,True,2.0
79.989,4,jaw_clench_both,20,True,2.0
84.062,4,jaw_clench_both,21,True,2.0
88.134,4,jaw_clench_both,22,True,2.0
92.198,4,jaw_clench_both,23,True,2.0
96.268,4,jaw_clench_both,24,True,2.0
100.341,4,jaw_clench_both,25,True,2.0
104.41,4,jaw_clench_both,26,True,2.0
108.485,4,jaw_clench_both,27,True,2.0
112.562,4,jaw_clench_both,28,True,2.0
116.635,4,jaw_clench_both,29,True,2.0
120.707,4,jaw_clench_both,30,True,2.0
124.771,4,jaw_clench_both,31,True,2.0
128.844,4,jaw_clench_both,32,True,2.0
132.915,4,jaw_clench_both,33,True,2.0
137.035,4,jaw_clench_both,34,True,2.0
141.105,4,jaw_clench_both,35,True,2.0
145.178,4,jaw_clench_both,36,True,2.0
149.247,4,jaw_clench_both,37,True,2.0
153.316,4,jaw_clench_both,38,True,2.0
157.389,4,jaw_clench_both,39,True,2.0
161.461,4,jaw_clench_both,40,True,2.0
