time_sec,marker_id,signal_name,trial_num,accepted,duration_sec
2.661,1,single_blink,1,True,2.0
6.732,1,single_blink,2,True,2.0
10.806,1,single_blink,3,True,2.0
14.88,1,single_blink,4,True,2.0
18.948,1,single_blink,5,True,2.0
23.017,1,single_blink,6,True,2.0
27.094,1,single_blink,7,True,2.0
31.165,1,single_blink,8,True,2.0
35.239,1,single_blink,9,True,2.0
39.311,1,single_blink,10,True,2.0
43.384,1,single_blink,11,True,2.0
47.457,1,single_blink,12,True,2.0
51.531,1,single_blink,13,True,2.0
55.607,1,single_blink,14,True,2.0
59.734,1,single_blink,15,True,2.0
63.806,1,single_blink,16,True,2.0
67.875,1,single_blink,17,True,2.0
71.945,1,single_blink,18,True,2.0
76.02,1,single_blink,19,True,2.0
80.089,1,single_blink,20,True,2.0
84.212,1,single_blink,21,True,2.0
88.281,1,single_blink,22,True,2.0
92.401,1,single_blink,23,True,2.0
96.467,1,single_blink,24,True,2.0
100.538,1,single_blink,25,True,2.0
104.608,1,single_blink,26,True,2.0
108.677,1,single_blink,27,True,2.0
112.751,1,single_blink,28,True,2.0
116.822,1,single_blink,29,True,2.0
120.89,1,single_blink,30,True,2.0
124.962,1,single_blink,31,True,2.0
129.032,1,single_blink,32,True,2.0
133.104,1,single_blink,33,True,2.0
137.175,1,single_blink,34,True,2.0
141.248,1,single_blink,35,True,2.0
145.319,1,single_blink,36,True,2.0
149.385,1,single_blink,37,True,2.0
153.459,1,single_blink,38,True,2.0
157.53,1,single_blink,39,True,2.0
161.602,1,single_blink,40,True,2.0
165.676,1,single_blink,41,True,2.0
169.754,1,single_blink,42,True,2.0
173.822,1,single_blink,43,True,2.0
177.893,1,single_blink,44,True,2.0
181.963,1,single_blink,45,True,2.0
186.035,1,single_blink,46,True,2.0
190.107,1,single_blink,47,True,2.0
194.182,1,single_blink,48,True,2.0
198.253,1,single_blink,49,True,2.0
202.328,1,single_blink,50,True,2.0
206.397,1,single_blink,51,True,2.0
210.466,1,single_blink,52,True,2.0
214.584,1,single_blink,53,True,2.0
218.652,1,single_blink,54,True,2.0
222.726,1,single_blink,55,True,2.0
