time_sec,marker_id,signal_name,trial_num,accepted,duration_sec
12.922,25,prox_left,1,True,2.0
17.774,25,prox_left,2,True,2.0
22.475,25,prox_left,3,True,2.0
27.22,25,prox_left,4,True,2.0
32.022,25,prox_left,5,True,2.0
37.076,25,prox_left,6,True,2.0
41.975,25,prox_left,7,True,2.0
46.672,25,prox_left,8,True,2.0
51.573,25,prox_left,9,True,2.0
56.212,25,prox_left,10,True,2.0
61.119,25,prox_left,11,True,2.0
66.438,25,prox_left,12,True,2.0
71.544,25,prox_left,13,True,2.0
76.603,25,prox_left,14,True,2.0
82.025,25,prox_left,15,True,2.0
86.877,25,prox_left,16,True,2.0
92.246,25,prox_left,17,True,2.0
97.407,25,prox_left,18,True,2.0
102.926,25,prox_left,19,True,2.0
108.422,25,prox_left,20,True,2.0
