time_sec,marker_id,signal_name,trial_num,accepted,duration_sec
2.61,3,triple_blink,1,True,2.0
7.498,3,triple_blink,2,True,2.0
12.194,3,triple_blink,3,True,2.0
17.092,3,triple_blink,4,True,2.0
22.244,3,triple_blink,5,True,2.0
27.713,3,triple_blink,6,True,2.0
32.713,3,triple_blink,7,True,2.0
37.761,3,triple_blink,8,True,2.0
42.916,3,triple_blink,9,True,2.0
48.069,3,triple_blink,10,True,2.0
53.07,3,triple_blink,11,True,2.0
57.969,3,triple_blink,12,True,2.0
63.023,3,triple_blink,13,True,2.0
68.279,3,triple_blink,14,True,2.0
73.126,3,triple_blink,15,True,2.0
77.975,3,triple_blink,16,True,2.0
83.229,3,triple_blink,17,True,2.0
88.539,3,triple_blink,18,True,2.0
93.388,3,triple_blink,19,True,2.0
98.385,3,triple_blink,20,True,2.0
