time_sec,marker_id,signal_name,trial_num,accepted,duration_sec
12.406,27,prox_both,1,True,2.0
17.907,27,prox_both,2,True,2.0
22.733,27,prox_both,3,True,2.0
27.657,27,prox_both,4,True,2.0
32.948,27,prox_both,5,True,2.0
37.954,27,prox_both,6,True,2.0
42.808,27,prox_both,7,True,2.0
47.914,27,prox_both,8,True,2.0
52.92,27,prox_both,9,True,2.0
57.824,27,prox_both,10,True,2.0
63.154,27,prox_both,11,True,2.0
68.363,27,prox_both,12,True,2.0
73.212,27,prox_both,13,True,2.0
78.629,27,prox_both,14,True,2.0
83.324,27,prox_both,15,True,2.0
88.689,27,prox_both,16,True,2.0
93.901,27,prox_both,17,True,2.0
98.593,27,prox_both,18,True,2.0
103.853,27,prox_both,19,True,2.0
108.594,27,prox_both,20,True,2.0
