time_sec,marker_id,signal_name,trial_num,accepted,duration_sec
2.614,3,triple_blink,1,True,2.0
7.358,3,triple_blink,2,True,2.0
12.359,3,triple_blink,3,True,2.0
17.601,3,triple_blink,4,True,2.0
22.863,3,triple_blink,5,True,2.0
27.865,3,triple_blink,6,True,2.0
33.229,3,triple_blink,7,True,2.0
38.641,3,triple_blink,8,True,2.0
44.105,3,triple_blink,9,True,2.0
49.259,3,triple_blink,10,True,2.0
54.159,3,triple_blink,11,True,2.0
58.905,3,triple_blink,12,True,2.0
63.651,3,triple_blink,13,True,2.0
68.704,3,triple_blink,14,True,2.0
73.396,3,triple_blink,15,True,2.0
78.404,3,triple_blink,16,True,2.0
83.352,3,triple_blink,17,True,2.0
88.046,3,triple_blink,18,True,2.0
92.997,3,triple_blink,19,True,2.0
97.897,3,triple_blink,20,True,2.0
