time_sec,marker_id,signal_name,trial_num,accepted,duration_sec
2.663,8,bruxism_right,1,True,2.0
6.741,8,bruxism_right,2,True,2.0
10.821,8,bruxism_right,3,True,2.0
14.898,8,bruxism_right,4,True,2.0
18.952,8,bruxism_right,5,True,2.0
23.025,8,bruxism_right,6,True,2.0
27.099,8,bruxism_right,7,True,2.0
31.177,8,bruxism_right,8,True,2.0
35.247,8,bruxism_right,9,True,2.0
39.322,8,bruxism_right,10,True,2.0
43.396,8,bruxism_right,11,True,2.0
47.464,8,bruxism_right,12,True,2.0
51.536,8,bruxism_right,13,True,2.0
55.614,8,bruxism_right,14,True,2.0
59.683,8,bruxism_right,15,True,2.0
63.761,8,bruxism_right,16,True,2.0
67.829,8,bruxism_right,17,True,2.0
71.905,8,bruxism_right,18,True,2.0
75.973,8,bruxism_right,19,True,2.0
80.044,8,bruxism_right,20,True,2.0
84.121,8,bruxism_right,21,True,2.0
88.192,8,bruxism_right,22,True,2.0
92.271,8,bruxism_right,23,True,2.0
96.337,8,bruxism_right,24,True,2.0
100.405,8,bruxism_right,25,True,2.0
104.485,8,bruxism_right,26,True,2.0
108.556,8,bruxism_right,27,True,2.0
112.635,8,bruxism_right,28,True,2.0
116.705,8,bruxism_right,29,True,2.0
120.779,8,bruxism_right,30,True,2.0
124.851,8,bruxism_right,31,True,2.0
128.926,8,bruxism_right,32,True,2.0
133.001,8,bruxism_right,33,True,2.0
137.075,8,bruxism_right,34,True,2.0
141.15,8,bruxism_right,35,True,2.0
145.225,8,bruxism_right,36,True,2.0
149.298,8,bruxism_right,37,True,2.0
153.367,8,bruxism_right,38,True,2.0
157.441,8,bruxism_right,39,True,2.0
161.515,8,bruxism_right,40,True,2.0
