time_sec,marker_id,signal_name,trial_num,accepted,duration_sec
12.254,27,prox_both,1,True,2.0
16.977,27,prox_both,2,True,2.0
21.852,27,prox_both,3,True,2.0
26.937,27,prox_both,4,True,2.0
31.711,27,prox_both,5,True,2.0
36.912,27,prox_both,6,True,2.0
41.839,27,prox_both,7,True,2.0
46.873,27,prox_both,8,True,2.0
51.809,27,prox_both,9,True,2.0
56.682,27,prox_both,10,True,2.0
62.123,27,prox_both,11,True,2.0
67.516,27,prox_both,12,True,2.0
72.652,27,prox_both,13,True,2.0
78.044,27,prox_both,14,True,2.0
83.486,27,prox_both,15,True,2.0
88.935,27,prox_both,16,True,2.0
94.183,27,prox_both,17,True,2.0
98.879,27,prox_both,18,True,2.0
104.245,27,prox_both,19,True,2.0
109.452,27,prox_both,20,True,2.0
